Date,Treatment,Replicate,Family,Species,Length,count,Shape,N,r,L.min,L.max,a,b,%error,Familiy,weight
2022-12-10,W,5,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,W,5,Siganidae,Siganus fuscescens,3.5,1,compressed,481,1,3,29.5,0.01,3.07,7.2,Siganidae,0.4680463859457854
2022-12-10,DM,4,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Labridae (Scarinae),Chlorurus sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Pomacentridae,Pomacentrus tripunctatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,4,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,DL,4,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Blenniidae,Petroscirtes sp.,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Pomacentridae,Pomacentrus tripunctatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,4,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,DL,4,Lethrinidae,Lethrinus atkinsoni,2.75,1,compressed,2038,0.99,4.2,45.5,0.02,3.06,6.3,Lethrinidae,0.4419651634688037
2022-12-10,DL,4,Lethrinidae,Lethrinus variegatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,2,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,2,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,2,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,2,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,2,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Labridae,Stethojulis strigiventer,2.5,1,cylindrical,147,0.97,2.5,11.5,0.02,2.88,12.6,Labridae,0.2799607966357734
2022-12-10,DM,1,Labridae,Stethojulis strigiventer,1.5,1,cylindrical,147,0.97,2.5,11.5,0.02,2.88,12.6,Labridae,0.06429435172855576
2022-12-10,DM,1,Lethrinidae,Lethrinus harak,12,1,cylindrical,111,1,6,32,0.02,3.04,6.1,Lethrinidae,38.17165444466211
2022-12-10,DM,1,Lethrinidae,Lethrinus variegatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Lethrinidae,Lethrinus nebulosus,6,1,compressed,2980,1,3.5,69.5,0.02,3,6.1,Lethrinidae,4.32
2022-12-10,DM,1,Lethrinidae,Lethrinus nebulosus,7,1,compressed,2980,1,3.5,69.5,0.02,3,6.1,Lethrinidae,6.86
2022-12-10,DM,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Blenniidae,Petroscirtes sp.,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DM,1,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,DL,1,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,1,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,DL,1,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Pomacentridae,Pomacentrus tripunctatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Blenniidae,Petroscirtes sp.,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Blenniidae,Petroscirtes sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,1,Siganidae,Siganus doliatus,3.5,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.6013156471891167
2022-12-10,BH,1,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,1,Labridae,Stethojulis strigiventer,7,1,cylindrical,147,0.97,2.5,11.5,0.02,2.88,12.6,Labridae,5.431407040452962
2022-12-10,BH,1,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,BH,1,Pomacentridae,Pomacentrus adelus,6,1,compressed,143,0.94,2,8,0.02,3.29,10.6,Pomacentridae,7.263527906430442
2022-12-10,W,1,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Pomacentridae,Pomacentrus tripunctatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Pomacentridae,Pomacentrus tripunctatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Blenniidae,Petroscirtes sp.,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Blenniidae,Petroscirtes sp.,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,1,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,W,1,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,W,1,Mullidae,Parupeneus indicus,5,1,cylindrical,91,1,3.5,36,0.01,3.11,11.7,Mullidae,1.4920958191680997
2022-12-10,W,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Blenniidae,Petroscirtes sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Lutjanidae,Lutjanus carponotatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,W,3,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,3,Pomacentridae,Pomacentrus tripunctatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,3,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Pomacentridae,Pomacentrus tripunctatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Stethojulis interrupta,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BH,3,Labridae,Stethojulis interrupta,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Labridae,Stethojulis interrupta,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Labridae,Stethojulis strigiventer,4,1,cylindrical,147,0.97,2.5,11.5,0.02,2.88,12.6,Labridae,1.0838339998240347
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-10,W,4,Siganidae,Siganus fuscescens,4,1,compressed,481,1,3,29.5,0.01,3.07,7.2,Siganidae,0.7052192741610307
2022-12-10,W,4,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Pomacentridae,Pomacentrus tripunctatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,W,4,Mullidae,Parupeneus barberinus,5,1,cylindrical,19,1,8,41,0.01,3.12,5.4,Mullidae,1.5163044639657883
2022-12-10,BQ,4,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,4,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,4,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,4,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,4,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-10,BQ,4,Labridae,Stethojulis interrupta,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,1,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,1,Blenniidae,Petroscirtes sp.,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,1,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,1,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,1,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,1,Serranidae,Epinephalus merra,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Labridae,Stethojulis interrupta,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,1,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-11,W,1,Siganidae,Siganus fuscescens,5,1,compressed,481,1,3,29.5,0.01,3.07,7.2,Siganidae,1.3990650683053876
2022-12-11,W,1,Mullidae,Parupeneus indicus,4,1,cylindrical,91,1,3.5,36,0.01,3.11,11.7,Mullidae,0.7454294953398116
2022-12-11,W,3,Labridae,Halichoeres miniatus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Labridae,Halichoeres miniatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Labridae,Stethojulis interrupta,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Blenniidae,Petroscirtes sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,3,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-11,W,3,Labridae (Scarinae),Scarus sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Labridae,Halichoeres miniatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Pomacentridae,Pomacentrus tripunctatus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BQ,3,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
2022-12-11,BH,3,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Labridae,Halichoeres miniatus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,BH,3,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Labridae,Halichoeres miniatus,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Labridae,Halichoeres miniatus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Labridae,Stethojulis strigiventer,3,1,cylindrical,147,0.97,2.5,11.5,0.02,2.88,12.6,Labridae,0.47330294772439274
2022-12-11,W,4,Labridae,Stethojulis interrupta,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Labridae,Stethojulis interrupta,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Blenniidae,Petroscirtes sp.,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11,W,4,Mullidae,Parupeneus barberinus,5,1,cylindrical,19,1,8,41,0.01,3.12,5.4,Mullidae,1.5163044639657883
2022-12-11,W,4,Lethrinidae,Lethrinus nebulosus,6,1,compressed,2980,1,3.5,69.5,0.02,3,6.1,Lethrinidae,4.32
2022-12-11,W,4,Siganidae,Siganus doliatus,3,1,compressed,669,0.98,2,22.5,0.01,3.27,6.1,Siganidae,0.36323400808492984
